tsunami,significance,data_type,magnitude,state,longitude,latitude,depth,date,time
0,647,earthquake,6.0, Colombia,-76.1686,7.3736,18.0,2016-09-14,01:58:31.570000+00:00
0,555,earthquake,6.0, Solomon Islands,159.1673,-9.329,14.0,2016-09-14,07:25:00.070000+00:00
0,554,earthquake,6.0, Indonesia,140.5718,-2.0829,9.0,2016-09-17,01:20:17.940000+00:00
0,573,earthquake,6.1, Japan region,142.0478,30.5017,9.0,2016-09-20,16:21:16.550000+00:00
0,601,earthquake,6.2, Japan,141.6368,34.4619,10.0,2016-09-23,00:14:34.700000+00:00
1,636,earthquake,6.3, Philippines,126.4918,6.5717,65.0,2016-09-23,22:53:10.400000+00:00
0,632,earthquake,6.4, Tonga,-174.984,-18.1706,202.0,2016-09-24,21:07:15.790000+00:00
1,733,earthquake,6.9,Fiji region,-178.2443,-19.7819,596.4,2016-09-24,21:28:41.700000+00:00
0,611,earthquake,6.3, Papua New Guinea,150.3606,-4.2735,442.0,2016-10-15,08:03:38.150000+00:00
1,716,earthquake,6.8, Papua New Guinea,148.8871,-6.0033,42.0,2016-10-17,06:14:58.270000+00:00
0,677,earthquake,6.6, Indonesia,108.1627,-4.8626,614.0,2016-10-19,00:26:01.090000+00:00
1,1128,earthquake,6.2, Japan,133.8092,35.3743,5.63,2016-10-21,05:07:22.990000+00:00
0,572,earthquake,6.1, Tonga,-174.8622,-15.4371,10.0,2016-10-26,05:19:49.930000+00:00
0,2353,earthquake,6.1, Italy,13.0666,42.9564,10.0,2016-10-26,19:18:08.430000+00:00
0,560,earthquake,6.0, Chile,-72.5321,-33.7771,12.57,2016-10-27,20:32:55.790000+00:00
0,2841,earthquake,6.6, Italy,13.0961,42.8621,8.0,2016-10-30,06:40:18.670000+00:00
0,555,earthquake,6.0, Papua New Guinea,148.6588,-6.1039,51.99,2016-11-01,19:03:30.100000+00:00
0,952,earthquake,6.3, Chile,-71.0457,-35.0945,90.0,2016-11-04,16:20:44.440000+00:00
0,647,earthquake,6.0, Chile,-73.5603,-36.5776,20.0,2016-11-08,04:55:45.900000+00:00
0,615,earthquake,6.1, Japan,141.5658,38.4973,42.4,2016-11-11,21:42:59.650000+00:00
1,1546,earthquake,7.8, New Zealand,173.054,-42.7373,15.11,2016-11-13,11:02:56.340000+00:00
1,656,earthquake,6.5, New Zealand,173.6694,-42.3205,10.0,2016-11-13,11:32:06.540000+00:00
0,573,earthquake,6.1, New Zealand,173.6227,-42.1762,13.99,2016-11-13,11:52:45.010000+00:00
0,654,earthquake,6.2, New Zealand,173.6961,-42.3093,2.09,2016-11-13,13:31:25.660000+00:00
1,664,earthquake,6.5, New Zealand,173.2543,-42.6058,9.0,2016-11-14,00:34:22.610000+00:00
0,844,earthquake,6.4, Argentina,-68.6259,-31.6226,108.0,2016-11-20,20:57:44+00:00
1,1144,earthquake,6.9, Japan,141.387,37.3931,9.0,2016-11-21,20:59:49.270000+00:00
1,855,earthquake,6.9, El Salvador,-88.8968,11.9097,10.0,2016-11-24,18:43:47.710000+00:00
0,693,earthquake,6.6, Tajikistan,73.9776,39.2732,17.0,2016-11-25,14:24:30.710000+00:00
0,599,earthquake,6.2, Peru,-70.827,-15.3122,12.0,2016-12-01,22:40:26.610000+00:00
0,611,earthquake,6.3, Indonesia,123.3802,-7.3158,526.0,2016-12-05,01:13:04.880000+00:00
0,716,earthquake,6.5, Indonesia,96.1678,5.2834,13.0,2016-12-06,22:03:33.390000+00:00
0,557,earthquake,6.0, China,86.3451,43.8229,17.55,2016-12-08,05:15:04.600000+00:00
1,1120,earthquake,6.6, California,-126.1936,40.4535,8.45,2016-12-08,14:49:45.910000+00:00
1,961,earthquake,7.8, Solomon Islands,161.3273,-10.6812,40.0,2016-12-08,17:38:46.280000+00:00
0,650,earthquake,6.5, Solomon Islands,161.3137,-10.8416,12.26,2016-12-08,21:56:07.500000+00:00
1,737,earthquake,6.9, Solomon Islands,161.1316,-10.749,19.73,2016-12-09,19:10:06.840000+00:00
0,556,earthquake,6.0, Papua New Guinea,154.4734,-5.6593,142.58,2016-12-10,16:24:34.970000+00:00
0,554,earthquake,6.0,Mariana Islands region,144.4037,21.2897,22.37,2016-12-14,02:01:22.810000+00:00
1,972,earthquake,7.9, Papua New Guinea,153.5216,-4.5049,94.54,2016-12-17,10:51:10.500000+00:00
0,612,earthquake,6.3, Papua New Guinea,154.0216,-5.6291,8.43,2016-12-17,11:27:36.170000+00:00
1,592,earthquake,6.2, Micronesia,137.6736,8.3725,19.0,2016-12-18,09:47:06.130000+00:00
0,632,earthquake,6.4, Peru,-70.9698,-9.9738,612.0,2016-12-18,13:30:10.680000+00:00
1,632,earthquake,6.4, Solomon Islands,161.2271,-10.175,20.0,2016-12-20,04:21:29.150000+00:00
0,554,earthquake,6.0, Solomon Islands,160.9149,-10.1785,10.0,2016-12-20,12:33:14.240000+00:00
0,726,earthquake,6.7, Timor Leste,127.9206,-7.5082,152.0,2016-12-21,00:17:14.990000+00:00
0,554,earthquake,6.0, Papua New Guinea,153.5754,-5.2453,35.0,2016-12-24,01:32:16.040000+00:00
1,1152,earthquake,7.6, Chile,-73.9413,-43.4064,38.0,2016-12-25,14:22:27.010000+00:00
0,689,earthquake,6.3, Indonesia,118.6639,-9.0279,79.0,2016-12-29,22:30:19.300000+00:00
0,611,earthquake,6.3,south of the Fiji Islands,179.2383,-23.2513,551.62,2017-01-02,13:14:02.830000+00:00
1,742,earthquake,6.9, Fiji,176.0518,-19.3733,12.0,2017-01-03,21:52:30.670000+00:00
0,554,earthquake,6.0, Fiji,176.1875,-19.1207,10.0,2017-01-03,22:40:12.570000+00:00
1,557,earthquake,6.0, Nunavut,-92.4156,74.3859,31.0,2017-01-08,23:47:14.420000+00:00
1,849,earthquake,7.3, Philippines,122.6171,4.4782,627.17,2017-01-10,06:13:48.140000+00:00
1,613,earthquake,6.3, Solomon Islands,161.0271,-10.1132,26.0,2017-01-10,15:27:14.780000+00:00
1,654,earthquake,6.5, Solomon Islands,161.3355,-10.3506,36.0,2017-01-19,23:04:21.150000+00:00
1,987,earthquake,7.9, Papua New Guinea,155.1718,-6.2464,135.0,2017-01-22,04:30:22.960000+00:00
0,615,earthquake,6.3, Pakistan,63.2644,25.1912,29.07,2017-02-07,22:03:56.390000+00:00
1,719,earthquake,6.5, Philippines,125.4516,9.9071,15.0,2017-02-10,14:03:43.920000+00:00
0,639,earthquake,6.4, Argentina,-66.6592,-23.8613,222.0,2017-02-18,12:10:17.970000+00:00
0,653,earthquake,6.5, Bolivia,-63.9047,-19.2814,595.98,2017-02-21,14:09:04.320000+00:00
1,733,earthquake,6.9,south of the Fiji Islands,-178.8036,-23.2593,414.5,2017-02-24,17:28:44.840000+00:00
0,572,earthquake,6.1, Papua New Guinea,155.748,-7.3277,17.0,2017-03-04,02:58:20.280000+00:00
1,614,earthquake,6.3, Papua New Guinea,149.3619,-5.9945,37.0,2017-03-05,22:47:53.970000+00:00
0,556,earthquake,6.0, India region,92.3044,6.1457,10.0,2017-03-14,02:51:16.770000+00:00
0,555,earthquake,6.0, Solomon Islands,160.7536,-8.1364,8.37,2017-03-19,15:43:25.690000+00:00
1,591,earthquake,6.2, Alaska,172.2616,52.7586,20.0,2017-03-27,10:50:20.190000+00:00
1,671,earthquake,6.6, Russia,162.7861,56.9401,17.0,2017-03-29,04:09:24.190000+00:00
0,1297,earthquake,6.5, Botswana,25.1558,-22.6784,29.0,2017-04-03,17:40:18.560000+00:00
0,832,earthquake,6.1, Iran,60.4363,35.7755,13.0,2017-04-05,06:09:12.200000+00:00
0,627,earthquake,6.3, Chile,-67.7225,-23.2653,155.0,2017-04-15,08:19:43.390000+00:00
0,554,earthquake,6.0, Fiji,-178.369,-18.0877,628.0,2017-04-18,17:11:47.030000+00:00
0,1002,earthquake,6.0, Chile,-72.0296,-33.0354,21.0,2017-04-23,02:36:07.830000+00:00
1,1642,earthquake,6.9, Chile,-72.0617,-33.0375,28.0,2017-04-24,21:38:30.820000+00:00
1,815,earthquake,6.9, Philippines,125.0658,5.5043,26.0,2017-04-28,20:23:17.260000+00:00
1,1035,earthquake,6.2, Alaska,-136.7114,59.8209,10.0,2017-05-01,12:31:55.590000+00:00
1,975,earthquake,6.3, Alaska,-136.7042,59.8295,2.53,2017-05-01,14:18:15.290000+00:00
0,568,earthquake,6.0, Tajikistan,71.4438,39.4939,11.0,2017-05-03,04:47:13.380000+00:00
1,592,earthquake,6.2, Alaska,-178.5875,51.7344,13.0,2017-05-08,17:00:47.520000+00:00
0,555,earthquake,6.0, Japan,126.3174,24.45,10.0,2017-05-09,01:54:14.550000+00:00
1,713,earthquake,6.8, Vanuatu,167.3767,-14.5884,169.0,2017-05-09,13:52:10.940000+00:00
1,650,earthquake,6.5,South Sandwich Islands region,-25.7432,-56.414,15.0,2017-05-10,23:23:36.830000+00:00
0,619,earthquake,6.2, El Salvador,-90.0611,12.9187,16.0,2017-05-12,10:41:26.710000+00:00
0,600,earthquake,6.2, Papua New Guinea,152.4781,-4.022,10.0,2017-05-15,13:22:38.630000+00:00
0,572,earthquake,6.0, Philippines,123.9537,9.3818,533.0,2017-05-20,01:06:14.250000+00:00
0,678,earthquake,6.6, Indonesia,120.4313,-1.2923,12.0,2017-05-29,14:35:21.510000+00:00
1,711,earthquake,6.8, Alaska,170.9196,54.0312,5.0,2017-06-02,22:24:47.440000+00:00
0,898,earthquake,6.3, Greece,26.365,38.9296,12.0,2017-06-12,12:28:39.150000+00:00
1,1188,earthquake,6.9, Guatemala,-92.0092,14.9091,93.0,2017-06-14,07:29:04.390000+00:00
0,555,earthquake,6.0, New Zealand,-178.0563,-30.5156,34.0,2017-06-15,00:26:17.550000+00:00
1,1034,earthquake,6.8, Guatemala,-90.9718,13.7174,38.12,2017-06-22,12:31:03.490000+00:00
0,555,earthquake,6.0, Tonga,-176.2265,-19.5519,10.0,2017-06-25,17:42:24.410000+00:00
0,554,earthquake,6.0, New Zealand,-177.6618,-30.3103,19.0,2017-06-28,18:20:55.450000+00:00
0,554,earthquake,6.0,Kermadec Islands region,179.9257,-31.1253,404.82,2017-06-29,07:03:11.040000+00:00
0,622,earthquake,6.0, Ecuador,-80.4927,-0.2849,13.0,2017-06-30,22:29:45.140000+00:00
1,740,earthquake,6.5, Philippines,124.6286,11.1269,9.0,2017-07-06,08:03:57.550000+00:00
1,704,earthquake,6.6, New Zealand region,164.0157,-49.4837,10.0,2017-07-11,07:00:01.190000+00:00
1,635,earthquake,6.4, Papua New Guinea,153.2109,-4.7787,34.0,2017-07-13,03:36:08.640000+00:00
1,611,earthquake,6.3, Russia region,168.6484,54.5802,9.0,2017-07-17,11:05:09.060000+00:00
1,918,earthquake,7.7, Russia region,168.857,54.4434,10.0,2017-07-17,23:34:13.740000+00:00
0,661,earthquake,6.4, Peru,-73.6357,-16.4161,43.68,2017-07-18,02:05:19.750000+00:00
0,554,earthquake,6.0,Mauritius - Reunion region,66.4836,-17.4154,10.0,2017-07-19,12:16:23.560000+00:00
0,1065,earthquake,6.6, Greece,27.4139,36.9293,7.0,2017-07-20,22:31:11.260000+00:00
0,557,earthquake,6.0, Japan,130.1836,26.8975,12.0,2017-07-26,10:32:57.430000+00:00
0,554,earthquake,6.0,North Atlantic Ocean,-49.3259,13.396,10.0,2017-07-27,17:53:24.610000+00:00
0,707,earthquake,6.5, China,103.8552,33.1926,9.0,2017-08-08,13:19:49.540000+00:00
0,639,earthquake,6.3, China,82.8317,44.3023,20.0,2017-08-08,23:27:53.080000+00:00
0,783,earthquake,6.2, Philippines,120.7391,14.0065,172.0,2017-08-11,05:28:25.790000+00:00
0,642,earthquake,6.4, Indonesia,101.6228,-3.7682,31.0,2017-08-13,03:08:10.560000+00:00
1,670,earthquake,6.6,north of Ascension Island,-13.6605,-1.112,35.0,2017-08-18,02:59:25.640000+00:00
0,630,earthquake,6.4, Fiji,-178.8406,-17.9609,544.0,2017-08-19,02:00:52.550000+00:00
1,615,earthquake,6.3, Papua New Guinea,148.08,-1.4525,8.0,2017-08-27,04:17:51+00:00
0,572,earthquake,6.1,South Sandwich Islands region,-25.6131,-57.7387,25.0,2017-09-04,08:07:34.500000+00:00
0,575,earthquake,6.1, Japan region,139.8041,27.7829,451.0,2017-09-07,17:26:49.320000+00:00
1,2910,earthquake,8.2, Mexico,-93.8993,15.0222,47.39,2017-09-08,04:49:19.180000+00:00
0,1686,earthquake,7.1, Mexico,-98.4887,18.5499,48.0,2017-09-19,18:14:38.090000+00:00
0,574,earthquake,6.1, New Zealand region,162.6317,-50.7087,8.0,2017-09-20,01:43:25.980000+00:00
0,607,earthquake,6.1, Japan,144.6601,37.9814,11.0,2017-09-20,16:37:16.360000+00:00
1,633,earthquake,6.4, Vanuatu,169.0946,-18.7854,197.0,2017-09-20,20:09:49.610000+00:00
0,787,earthquake,6.1, Mexico,-95.0778,16.6258,10.0,2017-09-23,12:53:01.480000+00:00
1,631,earthquake,6.4,south of the Fiji Islands,-176.8371,-23.5815,96.0,2017-09-26,04:20:00.260000+00:00
0,649,earthquake,6.2, Japan,144.0201,37.5033,9.0,2017-10-06,07:59:32.880000+00:00
0,573,earthquake,6.1, Tonga,-175.5659,-18.9903,10.0,2017-10-08,14:04:38.500000+00:00
0,591,earthquake,6.2,Balleny Islands region,154.5985,-61.7467,10.0,2017-10-08,20:48:58.420000+00:00
1,651,earthquake,6.5, Alaska,176.7691,52.3909,119.0,2017-10-08,22:34:33.490000+00:00
0,658,earthquake,6.3, Chile,-69.7526,-18.5715,85.0,2017-10-10,06:32:21.170000+00:00
1,691,earthquake,6.7,Bouvet Island region,8.6086,-54.2632,9.0,2017-10-10,18:53:27.830000+00:00
0,573,earthquake,6.1, Tonga,-173.8022,-20.5914,10.0,2017-10-18,12:00:59.080000+00:00
0,694,earthquake,6.7, Indonesia,123.0735,-7.2168,553.81,2017-10-24,10:47:47.860000+00:00
0,573,earthquake,6.1, New Caledonia,168.9342,-21.7278,11.0,2017-11-01,00:09:30.120000+00:00
1,674,earthquake,6.6, New Caledonia,168.8585,-21.6484,22.0,2017-11-01,02:23:57.670000+00:00
1,727,earthquake,6.8, Tonga,-173.1682,-15.3197,10.0,2017-11-04,09:00:19.420000+00:00
1,661,earthquake,6.5, Papua New Guinea,143.4846,-4.2433,110.57,2017-11-07,21:26:38.480000+00:00
0,557,earthquake,6.0, Japan region,141.438,32.5208,12.0,2017-11-09,07:42:11.020000+00:00
0,572,earthquake,6.1,Ascension Island region,-14.1142,-11.7424,10.0,2017-11-11,00:36:14.980000+00:00
0,2790,earthquake,7.3, Iraq,45.9592,34.9109,19.0,2017-11-12,18:18:17.180000+00:00
1,1153,earthquake,6.5, Costa Rica,-84.4865,9.5147,19.36,2017-11-13,02:28:23.680000+00:00
0,651,earthquake,6.4, India,94.9838,29.8333,8.0,2017-11-17,22:34:19.450000+00:00
1,625,earthquake,6.3, New Caledonia,168.6729,-21.6377,14.0,2017-11-19,09:25:48.730000+00:00
1,676,earthquake,6.6, New Caledonia,168.5984,-21.5027,13.0,2017-11-19,15:09:02.880000+00:00
1,771,earthquake,7.0, New Caledonia,168.6715,-21.3246,10.0,2017-11-19,22:43:29.250000+00:00
0,554,earthquake,6.0, New Caledonia,168.8088,-21.4848,10.0,2017-11-20,00:09:23.730000+00:00
0,554,earthquake,6.0, Tonga,-175.0485,-14.7243,9.0,2017-11-20,18:51:07.610000+00:00
0,555,earthquake,6.0, Papua New Guinea,153.2269,-4.5746,54.0,2017-11-27,07:11:11.620000+00:00
1,650,earthquake,6.5,central Mid-Atlantic Ridge,-23.4323,-1.0802,10.0,2017-11-30,06:32:50.760000+00:00
0,592,earthquake,6.1, Iran,57.307,30.7464,9.0,2017-12-01,02:32:46.040000+00:00
0,556,earthquake,6.0, Papua New Guinea,147.6564,-6.1346,34.0,2017-12-01,02:49:58.490000+00:00
0,647,earthquake,6.1, Ecuador,-80.3101,-0.47,17.0,2017-12-03,11:19:05.440000+00:00
1,631,earthquake,6.4, Micronesia,140.2197,10.1164,12.79,2017-12-08,00:22:54.200000+00:00
1,611,earthquake,6.3, Micronesia,140.1871,10.0116,8.0,2017-12-08,09:51:08.050000+00:00
0,572,earthquake,6.1, Micronesia,140.2016,10.0928,10.0,2017-12-09,15:14:24.770000+00:00
0,559,earthquake,6.0, Iran,57.2795,30.7372,12.0,2017-12-12,08:43:18.320000+00:00
0,565,earthquake,6.0, Iran,57.2982,30.8275,8.0,2017-12-12,21:41:31.140000+00:00
1,651,earthquake,6.5,Bouvet Island region,2.1628,-54.2189,17.0,2017-12-13,18:03:43.920000+00:00
0,998,earthquake,6.5, Indonesia,108.1743,-7.4921,90.0,2017-12-15,16:47:58.230000+00:00
1,1623,earthquake,7.5, Honduras,-83.52,17.4825,19.0,2018-01-10,02:51:33.290000+00:00
0,711,earthquake,6.0, Myanmar,96.0717,18.3719,9.0,2018-01-11,18:26:24.240000+00:00
1,1075,earthquake,7.1, Peru,-74.7092,-15.7675,39.0,2018-01-14,09:18:45.540000+00:00
1,674,earthquake,6.3, Mexico,-111.0785,26.6862,10.0,2018-01-19,16:17:44.720000+00:00
0,646,earthquake,6.3, Chile,-69.4445,-18.8806,116.0,2018-01-21,01:06:42.710000+00:00
1,1870,earthquake,7.9, Alaska,-149.1658,56.0039,14.06,2018-01-23,09:31:40.890000+00:00
0,641,earthquake,6.3, Japan,142.4323,41.1034,31.0,2018-01-24,10:51:19.090000+00:00
0,594,earthquake,6.2, Russia,166.4497,55.5423,11.15,2018-01-25,02:10:34.820000+00:00
0,649,earthquake,6.3, Papua New Guinea,145.8477,-3.5138,10.0,2018-01-26,22:47:57.760000+00:00
1,670,earthquake,6.6,southwest of Africa,9.6842,-53.0623,10.0,2018-01-28,16:03:03.970000+00:00
0,555,earthquake,6.0, Wallis and Futuna,-177.4612,-16.5186,10.0,2018-02-01,11:05:50.630000+00:00
0,738,earthquake,6.1, Taiwan,121.7078,24.1572,12.0,2018-02-04,13:56:41.950000+00:00
0,868,earthquake,6.4, Taiwan,121.6586,24.1338,17.0,2018-02-06,15:50:43.320000+00:00
0,554,earthquake,6.0, Fiji,-178.6605,-17.8709,556.91,2018-02-09,11:43:56.760000+00:00
0,563,earthquake,6.0, Northern Mariana Islands,146.4377,13.8205,10.0,2018-02-11,23:14:15.080000+00:00
1,1384,earthquake,7.2, Mexico,-97.9787,16.3855,22.0,2018-02-16,23:39:39.280000+00:00
1,943,earthquake,7.5, Papua New Guinea,142.7536,-6.0699,25.21,2018-02-25,17:44:44.140000+00:00
0,573,earthquake,6.1, Indonesia,126.6859,-2.7774,9.0,2018-02-26,13:34:53.530000+00:00
0,612,earthquake,6.3, Papua New Guinea,143.255,-6.5052,19.0,2018-02-26,15:18:00.280000+00:00
0,572,earthquake,6.1,west of Macquarie Island,150.7793,-60.2494,10.0,2018-02-27,17:29:22.580000+00:00
0,577,earthquake,6.1, Papua New Guinea,142.4681,-6.1696,16.0,2018-02-28,02:45:45.430000+00:00
0,556,earthquake,6.0, Papua New Guinea,142.5994,-6.331,10.0,2018-03-04,19:56:17.890000+00:00
1,697,earthquake,6.7, Papua New Guinea,142.6116,-6.3043,20.49,2018-03-06,14:13:07.650000+00:00
1,719,earthquake,6.8, Papua New Guinea,153.1996,-4.3762,22.86,2018-03-08,17:39:51.100000+00:00
1,612,earthquake,6.3, Papua New Guinea,151.4971,-5.4959,33.0,2018-03-24,11:23:32.050000+00:00
0,554,earthquake,6.0,southeast Indian Ridge,96.0692,-45.7783,10.0,2018-03-24,19:58:33.380000+00:00
0,657,earthquake,6.4,Banda Sea,129.8172,-6.6343,169.0,2018-03-25,20:14:47.690000+00:00
1,696,earthquake,6.7, Papua New Guinea,151.4025,-5.5024,40.0,2018-03-26,09:51:00.430000+00:00
1,741,earthquake,6.9, Papua New Guinea,151.4999,-5.5321,35.0,2018-03-29,21:25:36.790000+00:00
0,572,earthquake,6.1,south of the Fiji Islands,-176.8865,-24.719,92.0,2018-04-02,05:57:35.680000+00:00
0,733,earthquake,6.8, Bolivia,-63.0058,-20.6588,559.0,2018-04-02,13:40:34.840000+00:00
0,559,earthquake,6.0, Philippines,126.7785,6.8325,34.0,2018-04-05,03:53:38.410000+00:00
0,627,earthquake,6.3, Papua New Guinea,142.5314,-5.8382,18.07,2018-04-07,05:48:40.010000+00:00
0,864,earthquake,6.2, Chile,-71.5292,-31.0258,66.0,2018-04-10,10:19:34.370000+00:00
0,562,earthquake,6.0, Indonesia,126.8759,1.4083,34.0,2018-04-15,19:30:43.200000+00:00
0,554,earthquake,6.0,Prince Edward Islands region,42.1877,-42.7797,10.0,2018-04-19,21:09:17+00:00
0,554,earthquake,6.0,Easter Island region,-111.6328,-24.2723,10.0,2018-05-02,06:32:49.020000+00:00
1,1392,earthquake,6.9, Hawaii,-154.9996667,19.3181667,5.81,2018-05-04,22:32:54.650000+00:00
0,606,earthquake,6.1, Philippines,123.9192,14.5708,18.0,2018-05-05,06:19:05.040000+00:00
0,554,earthquake,6.0, Papua New Guinea,151.7836,-5.8822,9.0,2018-05-09,07:57:54.950000+00:00
0,686,earthquake,6.2, Tajikistan,71.3822,36.9942,116.0,2018-05-09,10:41:45.910000+00:00
0,573,earthquake,6.1,south of the Kermadec Islands,-178.4143,-34.5886,11.0,2018-05-18,01:45:31.460000+00:00
0,1720,earthquake,6.9, Indonesia,116.4375,-8.2581,34.0,2018-08-05,11:46:38.630000+00:00
0,554,earthquake,6.0, Russia,154.939,48.4593,27.0,2018-08-10,18:12:07.020000+00:00
1,686,earthquake,6.4, Alaska,-145.291,69.5762,15.8,2018-08-12,14:58:53.503000+00:00
1,565,earthquake,6.0, Alaska,-144.3388,69.5227,16.2,2018-08-12,21:15:00.999000+00:00
1,655,earthquake,6.5, Alaska,-178.0262,51.4234,33.93,2018-08-15,21:56:56.310000+00:00
0,612,earthquake,6.3, Japan region,143.3187,23.4226,20.0,2018-08-16,18:22:53.360000+00:00
0,743,earthquake,6.5, Indonesia,119.8017,-7.3718,529.0,2018-08-17,15:35:01.890000+00:00
0,690,earthquake,6.1, Costa Rica,-83.1527,8.7791,15.0,2018-08-17,23:22:24.950000+00:00
1,1052,earthquake,8.2, Fiji,-178.153,-18.1125,600.0,2018-08-19,00:19:40.670000+00:00
0,611,earthquake,6.3,Fiji region,-177.6404,-18.4447,575.76,2018-08-19,00:23:06.180000+00:00
0,690,earthquake,6.3, Indonesia,116.5993,-8.3366,16.0,2018-08-19,04:10:22.640000+00:00
1,630,earthquake,6.4, Fiji,-178.0332,-16.9783,415.6,2018-08-19,04:28:58.700000+00:00
0,1206,earthquake,6.9, Indonesia,116.6272,-8.319,21.0,2018-08-19,14:56:27.490000+00:00
1,1570,earthquake,7.3, Venezuela,-62.9019,10.7731,146.82,2018-08-21,21:31:47.600000+00:00
1,652,earthquake,6.5, Vanuatu,168.1428,-16.0315,9.0,2018-08-21,22:32:26.470000+00:00
1,680,earthquake,6.2, Oregon,-127.7166,43.5637,10.0,2018-08-22,09:31:45.530000+00:00
1,611,earthquake,6.3, Alaska,-177.7604,51.35,20.0,2018-08-23,03:35:12.270000+00:00
0,776,earthquake,7.1, Peru,-70.8284,-11.0355,630.0,2018-08-24,09:04:08.250000+00:00
0,704,earthquake,6.0, Iran,46.2422,34.6111,10.0,2018-08-25,22:13:25.620000+00:00
0,592,earthquake,6.2, Indonesia,124.1871,-10.773,14.0,2018-08-28,07:08:11.360000+00:00
1,649,earthquake,6.4, Northern Mariana Islands,146.8395,16.8044,55.0,2018-08-28,22:35:13.410000+00:00
1,776,earthquake,7.1, New Caledonia,170.1262,-22.0295,21.43,2018-08-29,03:51:56.100000+00:00
1,1075,earthquake,6.6, Japan,141.9294,42.6861,35.0,2018-09-05,18:07:59.150000+00:00
1,979,earthquake,7.9, Fiji,179.3502,-18.4743,670.81,2018-09-06,15:49:18.710000+00:00
0,652,earthquake,6.2, Ecuador,-78.7903,-2.2532,110.5,2018-09-07,02:12:06.280000+00:00
0,611,earthquake,6.2, Philippines,126.4779,7.2377,10.0,2018-09-08,07:16:49.620000+00:00
1,651,earthquake,6.5, Solomon Islands,161.5025,-10.0207,68.0,2018-09-09,19:31:35.090000+00:00
0,735,earthquake,6.9,Kermadec Islands region,-179.3728,-31.7447,115.0,2018-09-10,04:19:02.630000+00:00
1,611,earthquake,6.3, New Caledonia,170.1584,-21.988,12.0,2018-09-10,19:31:37.420000+00:00
0,651,earthquake,6.5,south of the Fiji Islands,178.1991,-25.415,576.0,2018-09-16,21:11:48.820000+00:00
0,554,earthquake,6.0,Southwest Indian Ridge,49.7765,-37.8135,10.0,2018-09-18,07:27:41.320000+00:00
0,572,earthquake,6.1, Indonesia,119.7705,-0.4009,4.99,2018-09-28,06:59:59.740000+00:00
0,2031,earthquake,7.5, Indonesia,119.8462,-0.2559,20.0,2018-09-28,10:02:45.250000+00:00
1,691,earthquake,6.7, Fiji,-178.0633,-18.3604,550.0,2018-09-30,10:52:23.010000+00:00
0,554,earthquake,6.0, Indonesia,120.2424,-10.5585,29.0,2018-10-01,23:59:42.740000+00:00
0,572,earthquake,6.1, Russia,156.2425,49.3959,19.0,2018-10-09,07:45:11.640000+00:00
0,630,earthquake,6.0, Indonesia,114.4553,-7.4525,9.0,2018-10-10,18:44:55.280000+00:00
0,572,earthquake,6.1, Papua New Guinea,151.3533,-5.7433,41.56,2018-10-10,20:45:25.300000+00:00
1,758,earthquake,7.0, Papua New Guinea,151.2046,-5.7012,39.0,2018-10-10,20:48:20.100000+00:00
0,591,earthquake,6.2, Papua New Guinea,151.7231,-4.9624,121.0,2018-10-10,22:00:34.500000+00:00
1,650,earthquake,6.5, Russia,156.2968,49.2902,20.0,2018-10-10,23:16:02.130000+00:00
1,691,earthquake,6.7, Russia,153.2429,52.8549,461.0,2018-10-13,11:10:22.400000+00:00
1,611,earthquake,6.3, New Caledonia,169.4869,-21.9232,12.0,2018-10-16,00:28:13.060000+00:00
1,650,earthquake,6.5, New Caledonia,169.5217,-21.7427,17.0,2018-10-16,01:03:43.580000+00:00
1,669,earthquake,6.5, Canada,-129.4124,49.2586,10.0,2018-10-22,05:39:39.590000+00:00
1,776,earthquake,6.8, Canada,-129.289,49.3346,10.0,2018-10-22,06:16:26.450000+00:00
0,655,earthquake,6.5, Canada,-129.7237,49.297,10.0,2018-10-22,06:22:48.120000+00:00
0,954,earthquake,6.8, Greece,20.5565,37.5203,14.0,2018-10-25,22:54:52.630000+00:00
0,573,earthquake,6.1, El Salvador,-90.3687,13.0346,22.0,2018-10-28,22:23:53.420000+00:00
0,611,earthquake,6.3,Drake Passage,-66.3834,-57.434,10.0,2018-10-29,06:54:21.250000+00:00
0,601,earthquake,6.1, New Zealand,174.9584,-39.057,225.48,2018-10-30,02:13:39.480000+00:00
0,634,earthquake,6.2, Chile,-69.2656,-19.5827,102.0,2018-11-01,22:19:51.690000+00:00
